valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.954,1988,0.00468,['Paula Abdul'],0.731,231921,0.779,0,7xHYQboEmdZXWuXpJf9h30,0.00134,1,0.0525,-9.126,0,Knocked Out,31,1988-01-01,0.0454,116.233
0.4920000000000001,1988,0.835,['Paige Morehead'],0.687,124147,0.0937,0,0GUX5xnxpyNxY3PC5vLM9L,0.0,5,0.0964,-21.326,1,Fast Asleep,32,1988-01-01,0.0463,135.07399999999998
0.654,1988,0.563,['Carly Simon'],0.5920000000000001,421240,0.47,0,1tzJyJO4PI55PWOhgJPwmV,1.64e-06,0,0.93,-13.139,1,Coming Around Again/Itsy Bitsy Spider - Live,37,1988,0.0291,139.767
0.894,1988,0.256,['Frankie Ruiz'],0.624,317310,0.7909999999999999,0,4DijdExOPDa6sagoJJEBG0,0.0,5,0.143,-5.072,1,La Rueda Vuelve a Rodar,35,1988-09-08,0.0361,101.711
0.74,1988,0.42,['Chris de Burgh'],0.693,247067,0.473,0,0Gtb0lXSgo9zEXl3B2yn07,0.000166,5,0.127,-12.145,1,Missing You,49,1988-01-01,0.0256,113.049
0.7959999999999999,1988,0.116,['The Gregg Allman Band'],0.604,255840,0.648,0,0UHSZ1m3t9vcL1MYqTJSge,0.0333,5,0.0635,-10.117,0,Island,31,1988-02-03,0.0289,89.991
0.309,1988,0.000257,['Testament'],0.331,255360,0.7909999999999999,0,4NKqJMlONXzac3DEmh5iwp,0.426,1,0.21,-11.187,1,Trial by Fire,35,1988-04-26,0.0425,94.907
0.358,1988,0.358,['Yngwie Malmsteen'],0.433,246067,0.888,0,4waaVrk6eGdYLKt0f0zptV,0.0,5,0.313,-9.37,0,Heaven Tonight,39,1988-01-01,0.102,126.919
0.217,1988,0.0693,['Queensrÿche'],0.534,188973,0.991,0,6D56362n3CmvFqPPqrujqc,0.000323,0,0.194,-2.732,1,The Needle Lies - Remastered 2003,33,1988,0.109,118.089
0.741,1989,0.106,['Operation Ivy'],0.487,136667,0.952,1,61JsXKf4S6IUHsMgUFlnBH,0.0,7,0.0762,-4.795,0,Big City - 2007 Remaster,33,1989,0.0962,90.059
0.628,1989,0.674,['APO Hiking Society'],0.534,142333,0.346,0,7igjFJD3Wr3tcGLLwV82fX,0.0287,5,0.119,-16.910999999999998,1,Mahirap Magmahal Ng Syota Ng Iba,44,1989-10-15,0.0363,109.239
0.86,1989,0.333,['Janet Jackson'],0.741,287867,0.8420000000000001,0,0Yk6Xgk1Do6fAJWydT1dI6,0.0287,6,0.193,-7.532999999999999,1,State Of The World,31,1989-09-19,0.0475,112.318
0.718,1989,0.0143,"['Malcolm McLaren', 'The Bootzilla Orchestra', 'William Orbit', 'Mark Moore']",0.617,242293,0.902,0,5cuAVhV0nGjImPZXBy9Tvt,0.00528,5,0.292,-10.39,1,Deep in Vogue - Introducing Lourdes & Willie Ninja,38,1989-07-25,0.0449,114.707
0.0371,1989,0.97,['Julee Cruise'],0.203,398067,0.0306,0,4UTcVahmFMlHk4hkZrI47v,0.718,4,0.0761,-24.639,1,The World Spins,39,1989-09-12,0.0357,149.94799999999995
0.378,1989,0.0208,"['Kool G Rap', 'DJ Polo']",0.8590000000000001,316867,0.687,1,2V7BGxa9Bso5xoL1l7hitV,0.0,7,0.159,-14.9,1,Road To The Riches,37,1989-03-14,0.241,99.642
0.5539999999999999,1989,0.000401,['Heavy D & The Boyz'],0.862,297493,0.358,0,3y7EqFPNSLUiB1zgXLtV52,4.13e-06,9,0.291,-16.5,1,"Gyrlz, They Love Me",31,1989-01-01,0.311,94.015
0.74,1989,0.0402,['Operation Ivy'],0.235,119333,0.961,1,6S2YyQWrTkJG88HJRtgbWu,0.0425,2,0.0972,-4.784,1,Officer - 2007 Remaster,33,1989,0.105,179.303
0.506,1989,0.601,"['Tanya Tucker', 'Paul Davis', 'Paul Overstreet']",0.545,220507,0.37,0,7FEoQKyKqdrnLt8w0Z4O9E,0.0,5,0.0842,-15.393,1,I Won't Take Less Than Your Love,33,1989-01-01,0.0313,79.774
0.66,1989,0.136,['Beastie Boys'],0.875,48107,0.482,0,0bYp5kKGmbRHXPWYkAgBTL,1.5399999999999998e-05,1,0.346,-14.403,1,B-Boy Bouillabaisse: Mike On The Mic,34,1989-07-25,0.379,99.868
0.16,1989,5.94e-05,['Fugazi'],0.315,263787,0.7979999999999999,0,1Nvy8JAL3DrO0a6xdgJSvv,0.303,7,0.3720000000000001,-7.307,1,Glue Man,35,1989,0.0441,109.753
0.909,1989,0.644,"['D Moduguno', 'D. Modugno', 'F. Migliacci', 'Gipsy Kings']",0.612,218467,0.8759999999999999,0,06UAZUY5qyFy50poO0nLBY,1.2e-05,4,0.383,-8.323,1,Volare,30,1989-11-17,0.0515,116.104
0.261,1989,0.315,['Beastie Boys'],0.5379999999999999,105893,0.768,0,1CkX5dDnnFzYuIRCvdXDJX,0.0177,1,0.387,-14.545,1,B-Boy Bouillabaisse: A.W.O.L.,34,1989-07-25,0.518,77.184
0.562,1989,0.25,['Gloria Trevi'],0.97,235533,0.388,0,1ImYEsBMCNJJs2cx525C4b,0.000557,2,0.152,-13.203,1,El Último Beso - Versión Larga,44,1989-07-05,0.187,118.128
0.315,1989,0.453,['Dionne Warwick'],0.381,211267,0.286,0,25kYvXbKVoh3oQD3OwozhK,1.48e-06,2,0.109,-13.107,1,I'll Never Love This Way Again,45,1989-10-31,0.0287,130.767
0.0387,1989,0.973,['Spacemen 3'],0.447,273946,0.0732,0,3BUdIdKpaLlQNJW9hzfu4f,0.156,2,0.0997,-15.56,1,Lord Can You Hear Me,37,1989,0.0293,139.042
0.6459999999999999,1989,0.5720000000000001,['Slim Dusty'],0.67,188333,0.271,0,3ES9dBjha6huNi9vHAsQAo,0.0,2,0.156,-15.75,1,Waltzing Matilda,48,1989-01-01,0.0455,110.637
0.5660000000000001,1989,0.00144,['Skid Row'],0.413,204507,0.88,0,5BWg5BfnMRS8hBkP6NaHYH,4.44e-06,9,0.322,-10.038,1,Can't Stand the Heartache,37,1989-01-24,0.0468,143.387
0.711,1989,0.0886,['Nice & Smooth'],0.772,238373,0.76,1,6iadTWoIsMQX0leDoADIXk,0.0,9,0.225,-9.316,1,Funky For You,34,1989-01-01,0.343,200.491
0.914,1989,0.141,['Skyy'],0.706,287440,0.715,0,0Iv6ig3ixIwSbFHUCkHRVG,0.00812,6,0.106,-10.924,0,Start of a Romance,31,1989,0.0536,102.399
0.297,1989,0.000873,['Exodus'],0.348,295053,0.987,0,0dlTfl8E5uOoULYGNJD0a8,0.895,1,0.823,-5.8,1,Fabulous Disaster,38,1989,0.141,104.964
0.688,1989,0.324,['Marisela'],0.722,212427,0.574,0,3M9hkJjgw1weAOxi0z2ha4,9.1e-05,8,0.0833,-15.882,1,Muriendo de Amor,42,1989,0.0404,133.339
0.924,1989,0.903,['Elizabeth Cotten'],0.398,100693,0.425,0,0f17rxB5YPXL5Pab3Yzsv0,0.8059999999999999,5,0.102,-17.765,0,Wilson rag,34,1989-12-01,0.0341,97.263
0.931,1989,0.451,['New Order'],0.645,184507,0.792,0,1EAR3RyQjuVYhKrIM2QaUY,0.0197,9,0.105,-7.478,1,Love Less - 2015 Remaster,39,1989-01-30,0.0301,138.059
0.88,1989,0.411,['Lou Reed'],0.55,190333,0.706,0,6tM8cMX9S4AyRd5sDDrzhN,0.146,9,0.7879999999999999,-13.069,1,Romeo Had Juliette,40,1989-01-10,0.0573,131.077
0.261,1989,0.0149,['Red Hot Chili Peppers'],0.62,265040,0.997,0,2JjM0vE6PADTFb2LXdAzVG,2.7e-05,11,0.327,-3.036,0,Subway To Venus - Remastered,39,1989-08-16,0.125,122.92
0.414,1989,0.0273,['The Stone Roses'],0.346,206787,0.8540000000000001,0,3WEDBjYdFN9anBLB87w9b8,0.0192,9,0.0987,-5.646,1,(Song for My) Sugar Spun Sister - Remastered,46,1989-05-02,0.0391,120.934
0.332,1989,0.435,['Bonnie Raitt'],0.657,224200,0.272,0,6YQ2RgaJVn2aeFFsNHB4Yb,3.64e-05,0,0.222,-15.36,1,Cry On My Shoulder,33,1989,0.026,110.785
0.5329999999999999,1989,0.00478,['The D.O.C.'],0.794,225907,0.905,0,2PiVwGnCTMwHsegAbdGt9b,5.83e-06,11,0.0816,-8.147,0,Whirlwind Pyramid,35,1989,0.191,113.793
0.158,1989,0.813,['Miguel Cassina'],0.478,315200,0.401,0,0imd5ozg3GpCp8V4Emxdtt,6.95e-06,2,0.0907,-9.131,1,Dame más de ti,39,1989-10-01,0.0276,65.988
0.599,1989,0.0143,['Skid Row'],0.495,189800,0.8290000000000001,0,1szaWMbNrBoFim5V6ibQyA,0.0119,2,0.328,-10.816,1,Here I Am,37,1989-01-24,0.0594,118.442
0.402,1989,0.278,['Phil Collins'],0.506,328933,0.6729999999999999,0,1wNd3wRr4v3y0Az69d3ZLT,0.00734,8,0.312,-4.4030000000000005,1,I Wish It Would Rain Down - 2016 Remaster,48,1989-11-20,0.03,125.879
0.968,1989,0.0289,['UB40'],0.64,192267,0.456,0,2ixEaEF0DA5yECO1uOj1ve,0.0129,0,0.0512,-13.239,1,Wedding Day,30,1989-01-01,0.0984,78.735
0.6859999999999999,1989,0.975,['Vince Guaraldi Trio'],0.419,111600,0.154,0,3Og8U8KyevvKxF535VH51t,0.851,7,0.163,-18.15,1,Schroeder,33,1989-01-01,0.0515,76.54899999999998
0.111,1989,0.199,['Janet Jackson'],0.5720000000000001,361240,0.45,0,4ijVfb64BvoN3ju3DlCc8v,0.000103,8,0.0497,-10.464,1,Someday Is Tonight,30,1989-09-19,0.0323,81.975
0.384,1989,0.355,['Big Mama Thornton'],0.292,271200,0.3720000000000001,0,0D1S1rK4M8D3kJDFN50u0G,0.000448,10,0.286,-13.595,1,Ball N' Chain,38,1989-01-01,0.0404,75.98
0.446,1989,0.0321,['Nick Lowe'],0.635,175600,0.484,0,52QA8ApW9JowqZ8lvm9UPk,0.022,7,0.476,-14.998,1,36 Inches High,30,1989-10-17,0.0869,80.57
0.394,1989,0.0202,['Alice Cooper'],0.414,231173,0.975,0,5upt9rusOPs3OKuHYdDh94,0.00103,0,0.4920000000000001,-4.596,0,Spark in the Dark,42,1989-07-25,0.101,134.477
0.958,1989,0.279,['Bee Gees'],0.682,294600,0.615,0,2TXQsN854jne8GXWbd3SJx,0.0414,11,0.036,-12.839,1,One - Single Version,32,1989-04-17,0.0353,109.047
0.66,1989,7.15e-05,['The Jeff Healey Band'],0.45,312726,0.688,0,3l91v7fxuSJPsVx7WbiKLT,0.00185,2,0.0976,-11.556,1,Hoochie Coochie Man,36,1989-06-16,0.0519,107.199
0.904,1989,0.0802,['UB40'],0.713,211160,0.526,0,6V6AL9nYlVlBayrqEfOoUn,0.0986,0,0.142,-13.834,1,Wear You To The Ball,30,1989-01-01,0.114,193.484
0.255,1989,0.00993,['Chris Isaak'],0.579,209600,0.463,0,3oNgimHB831vsWpVIoJTtA,0.0121,2,0.0474,-14.112,1,Heart Shaped World,36,1989-06-13,0.0319,120.453
0.519,1989,0.00278,['Skid Row'],0.52,187533,0.855,0,4BKZcGrRllr3m2LaicaQbx,0.027,9,0.151,-10.708,1,Rattlesnake Shake,37,1989-01-24,0.0437,141.218
0.114,1989,0.667,['Carpenters'],0.156,188293,0.219,0,5BC605ahNFx9wLfKqtoYa7,0.0,9,0.133,-16.164,1,When I Fall In Love,44,1989-01-01,0.0336,83.77600000000002
0.8490000000000001,1989,0.177,['Tommy James & The Shondells'],0.7859999999999999,132800,0.442,0,0jfOA16bjZxrkIzibPcl6U,0.000146,9,0.0625,-10.083,1,I Think We're Alone Now - Single Version,32,1989,0.0528,131.156
0.966,1989,0.294,['The Smithereens'],0.691,195893,0.763,0,3DQ8ApiouUOkUbzCmyXwgW,0.0,1,0.0951,-10.717,0,Blues Before And After,32,1989-10-18,0.0313,126.726
0.48,1989,0.00722,['The Canton Spirituals'],0.508,182360,0.667,0,3dKbBseZWH8vjq2H0kUL5l,1.5e-06,9,0.7290000000000001,-9.918,1,I'm Coming Lord,30,1989-04-14,0.0448,97.444
0.285,1989,0.0118,['Fugazi'],0.24,150467,0.989,0,5cwA1kFTS1l5BCzKigByg0,0.737,11,0.48,-4.303999999999999,1,Margin Walker,35,1989,0.142,146.438
0.865,1989,0.346,"['Clarence ""Gatemouth"" Brown']",0.682,286960,0.586,0,3GlWQKV9uiSui0AoOZ8PaM,0.0648,7,0.0884,-10.984000000000002,1,I Got My Mojo Working,38,1989,0.0959,118.567
0.384,1989,0.0213,['The Canton Spirituals'],0.27,368800,0.906,0,71tXocWOfBC4JWxUZxqWCB,6.47e-05,2,0.362,-8.15,1,Mississippi Poor Boy,30,1989-04-14,0.245,201.729
0.434,1989,0.283,['Eric Clapton'],0.5589999999999999,308747,0.862,0,0MSBMSfQzkfG5jq8e4vTE1,0.00106,7,0.546,-7.819,1,Bad Love,41,1989-11-07,0.0514,124.596
0.64,1989,0.25,['Rebirth Brass Band'],0.42,377733,0.691,0,1ShoobAcYcSF5P3Is6vezd,0.154,8,0.261,-12.396,1,"Do Whatcha Wanna, Pt. 2",32,1989-01-01,0.127,94.546
0.0827,1989,0.984,"['Stuttgart Piano Trio', 'Franz Schubert']",0.304,521067,0.0271,0,2uIgnhIEQWJpE8eAIJT9QZ,0.24,0,0.0963,-21.342,0,"Piano Trio No. 2 In E Flat Major, Op. 100, D. 929: II. Andante Con Moto",42,1989-05-15,0.0376,100.212
0.628,1989,0.00377,['The Tragically Hip'],0.608,257440,0.601,0,3OhWrQhh39X9skRILIYZmt,0.0106,11,0.139,-10.58,0,New Orleans Is Sinking,30,1989,0.0304,109.716
0.723,1989,0.105,['Delbert McClinton'],0.628,244000,0.7859999999999999,0,57gJcaQLpyyxs6gQBhezI0,0.00037,2,0.935,-14.232,1,Standing On Shaky Ground,33,1989,0.0333,97.425
0.223,1989,2.87e-05,['Nine Inch Nails'],0.544,258773,0.863,0,6eco0716lo6FVLTKWi0d3r,0.00511,6,0.0823,-5.6720000000000015,0,"Get Down, Make Love",34,1989-10-20,0.078,90.911
0.616,1989,1.52e-05,['All'],0.382,197707,0.617,0,7p6ukraUnzc3xlVEAWiy9d,6e-06,9,0.384,-12.358,1,She's My Ex,36,1989,0.0491,164.963
0.841,1989,0.0194,['Ramon Ayala Y Sus Bravos Del Norte'],0.8079999999999999,185173,0.625,0,2I0lnsJyw8BjwJlmhjlYfn,4.45e-06,10,0.0583,-6.085,1,Tristes Recuerdos,30,1989,0.0381,101.496
0.279,1989,0.303,['New Kids On The Block'],0.488,248480,0.364,0,3iVD3v6tWBcMmMXitHvUOK,0.0,2,0.191,-12.948,1,"Merry, Merry Christmas",40,1989,0.025,77.926
0.426,1989,0.48,"['Jason Donovan', 'Kylie Minogue']",0.531,239787,0.8170000000000001,0,7C5DJcS0mJDMp5NqP4h7tD,0.0,2,0.0635,-5.865,0,Especially for You,50,1989-05-02,0.0364,79.973
0.645,1989,0.0394,['Ángeles Del Infierno'],0.777,223213,0.872,0,1JR2xoOY6AwFd8aO6NIGrN,2.21e-05,2,0.29,-5.452999999999999,0,666,45,1989,0.103,133.475
0.8640000000000001,1989,0.987,['Elizabeth Cotten'],0.441,228773,0.429,0,1YTx4scjuDF6L12gH9zsWt,0.9,10,0.121,-20.384,0,Here old rattler here / Sent for my fiddle sent for my bow (Sent for my fiddle sent for my son) / Georgia Buck,33,1989-12-01,0.0379,156.461
0.904,1989,0.0943,['Jerry Lee Lewis'],0.454,170773,0.883,0,2wXqK18OkGKTqGvFkX7a3B,7e-05,0,0.18,-11.109000000000002,1,Breathless,31,1989-01-01,0.0774,162.662
0.249,1989,0.7120000000000001,['Hiroshima'],0.677,327733,0.256,0,5JIxKHTZNGtlD809RTew19,0.946,1,0.086,-18.518,1,Daydreamer,34,1989-02-28,0.0308,96.329
0.7070000000000001,1989,0.865,"['Anuradha Paudwal', 'Kumar Sanu']",0.477,329640,0.636,0,3xGwSN1dDdpN2s8oP8DRrC,0.00226,8,0.208,-8.334,0,Dheere Dheere Se Meri Zindagi Mein Aana,53,1989-12-26,0.0356,84.54700000000003
0.0546,1989,0.922,"['Antonio Vivaldi', 'Nigel Kennedy', 'English Chamber Orchestra']",0.165,140707,0.0255,0,60aQKFkmcvSQYOm9YgB3Sk,0.256,7,0.197,-28.719,0,"Vivaldi: Violin Concerto in G Minor, RV 315 ""L'estate"" (No. 2 from ""Il cimento dell'armonia e dell'inventione"", Op. 8): II. Adagio",43,1989,0.0521,92.452
0.945,1989,0.588,['Frankie Ruiz'],0.514,290507,0.906,0,6i5XQQrIfyY8nwJ43xEWLk,0.0,8,0.53,-3.258,1,Me Dejo,32,1989-01-01,0.0415,106.242
0.0941,1989,0.994,"['Franz Liszt', 'Vladimir Horowitz']",0.331,337667,0.0075,0,5qGZQ9Q5qLlZhl5Ez6tsbY,0.922,2,0.0851,-28.41800000000001,1,"Schwanengesang, S. 560: No. 4 Ständchen",40,1989-01-01,0.04,67.782
0.396,1989,0.00487,['Testament'],0.352,368800,0.7390000000000001,0,5dZqQns5MwVcbvNqkgocWI,0.000306,6,0.0739,-12.167,0,The Ballad,40,1989-07-25,0.0614,123.13
0.6990000000000001,1989,0.515,['Horace Silver'],0.74,437960,0.454,0,5klynmZw7TdqVsGvaxQH57,0.00117,5,0.1,-14.339,0,Song For My Father,39,1989-01-01,0.0383,127.103
0.175,1989,0.547,['Madonna'],0.5760000000000001,298760,0.268,0,5vk7txLRuAjNatZD8OCrf4,5.17e-05,0,0.118,-14.313,1,Oh Father,41,1989-03-21,0.0294,115.952
0.193,1989,0.338,['Loreena McKennitt'],0.33,262280,0.4920000000000001,0,2j4ZRKCIKgoHqZnrRZMp5v,0.923,1,0.119,-11.184,1,Huron 'Beltane' Fire Dance,30,1989-09-22,0.0676,73.153
0.371,1989,0.117,['Bad English'],0.514,308307,0.603,0,4c9pXEaHBDpQT2HnXOUult,0.0,1,0.117,-12.095999999999998,0,Possession,41,1989-06-15,0.03,99.985
0.539,1989,0.0005769999999999,['The Offspring'],0.38,204173,0.91,0,0Xd2QGTMxweKlplNrJ9jNx,0.000512,4,0.295,-6.638,1,Blackball,38,1989-06-15,0.0779,149.205
0.516,1989,0.0629,['Grupo Mandingo'],0.353,210092,0.76,0,4nTqdHBbPdvV4FfrbzsH0N,1.86e-06,7,0.406,-9.032,1,No Compro Amores,33,1989-04-05,0.103,169.21900000000005
0.251,1989,0.00154,['Saraya'],0.352,321440,0.7709999999999999,0,0xoTEpWW6JDmVpnoQo5Oxl,0.00322,2,0.183,-9.224,1,Love Has Taken Its Toll,35,1989,0.0371,103.713
0.775,1989,0.503,['Randy Travis'],0.5770000000000001,167400,0.334,0,187LhMdASknOuezEteee8e,0.0,4,0.19,-14.875,1,How Do I Wrap My Heart Up for Christmas,34,1989-08-14,0.0478,172.142
0.885,1989,0.0835,['Rod Stewart'],0.452,279000,0.7809999999999999,0,280P0pygItR0fXx2m7QpfR,0.0705,9,0.114,-11.872,1,Stay with Me,33,1989,0.0325,91.58
0.887,1989,0.0104,"[""The B-52's""]",0.66,249307,0.603,0,2R8mKce5ZtWMKSG91tbO26,0.7829999999999999,8,0.0493,-8.442,1,Follow Your Bliss,33,1989-06-23,0.0276,98.986
0.625,1989,0.3720000000000001,['John Cafferty & the Beaver Brown Band'],0.589,287733,0.775,0,5uJur2y8B6L5xesnl7qCLT,0.00127,0,0.097,-5.4460000000000015,1,Garden Of Eden,34,1989-02-01,0.0304,110.826
0.503,1989,9.55e-06,['N.W.A.'],0.805,183093,0.8440000000000001,1,6OGjxGSq4BiCvflyCMufII,0.962,7,0.0819999999999999,-9.595,1,Bonus Beats,36,1989-03-27,0.29,96.171
0.527,1989,0.51,['Chet Baker'],0.527,164507,0.327,0,7nFWZG3BdJekIElGe6cQAV,9.04e-06,7,0.0326,-13.932,1,Just Friends,39,1989-01-01,0.0393,94.643
0.684,1989,3.46e-05,['Exodus'],0.413,164880,0.973,0,48UD8qFjli6iTYpzBMoqlX,0.71,6,0.104,-5.776,0,Low Rider - War Cover,36,1989,0.135,158.19299999999996
0.9,1989,0.297,['Billy Joel'],0.696,316867,0.784,0,2A1KO4Ws3chY35sUFJGSlD,0.0,5,0.0461,-4.307,1,Storm Front,34,1989-10-17,0.0291,99.431
0.966,1989,0.00235,['Operation Ivy'],0.223,125573,0.8,0,783RuwtbSBY81dJbtfaMYU,0.000874,5,0.412,-4.333,1,Junkie's Runnin' Dry - 2007 Remaster,32,1989,0.0433,73.178
0.596,1989,0.306,['KISS'],0.5720000000000001,264133,0.846,0,47o525G86mLspoGnUCaMd9,1.31e-05,11,0.1689999999999999,-10.081,0,Hide Your Heart,38,1989-01-01,0.0617,122.384
0.539,1989,0.156,['Queen'],0.477,301360,0.6509999999999999,0,55ZMyYbRQRYjcNWceCL5oT,0.0,1,0.5539999999999999,-6.021,1,The Miracle - Remastered 2011,31,1989-05-22,0.027,92.14
0.959,1989,0.613,['Bronco'],0.649,168320,0.728,0,5jb095rHJYjS76i9oGC9Yg,0.0,5,0.182,-11.939,1,La Regañona,33,1989-01-02,0.0428,167.733
0.353,1989,0.0049,['Tin Machine'],0.568,297200,0.718,0,012EeEbXqvDwKjXJdgjavJ,0.00101,11,0.178,-9.929,0,I Can't Read - 1999 Remaster,40,1989-05-23,0.036,122.722
0.499,1989,0.324,['One Way'],0.7509999999999999,327200,0.288,0,1FtIVI4TDaPNJlIoJrHKBA,0.000302,6,0.0755,-17.018,1,Lady You Are,29,1989,0.0304,91.149
0.514,1989,0.1639999999999999,['Galaxie 500'],0.32,323613,0.6,0,2m4pMnVi3e9HuSwSci6dg8,0.892,0,0.154,-8.854,1,When Will You Come Home,35,1989-09-01,0.0304,115.539
0.691,1989,0.888,"['Johann Sebastian Bach', 'Elizabeth Wallfisch/Lisa Beznosiuk/Malcolm Proud/Orchestra of the Age of Enlightenment', 'Elizabeth Wallfisch', 'Orchestra of the Age of Enlightenment']",0.376,561973,0.263,0,3aLwh0vXe5gkP5WqUH8w4K,2.5e-05,1,0.239,-18.372,1,"Bach, J.S.: Brandenburg Concerto No. 5 in D Major, BWV 1050: I. Allegro",35,1989,0.0333,100.771
0.631,1989,0.6579999999999999,['Pat Metheny Group'],0.51,323840,0.7440000000000001,0,6K8EySFp9WNmqm1paTflzx,0.326,7,0.356,-9.024,0,Slip Away,38,1989,0.0284,118.314
0.0746,1989,0.946,"['Wolfgang Amadeus Mozart', 'Emerson String Quartet']",0.201,457333,0.0372,0,6hlpoyKTFfqL4PC7CHpwWB,0.622,5,0.0978,-22.707,1,"String Quartet No.19 In C, K.465 - ""Dissonance"": 2. Andante cantabile",37,1989-01-01,0.0447,93.521
0.637,1989,0.198,['New Kids On The Block'],0.594,238467,0.421,0,78bDGxqn2KF2VU1G3Kz6J0,0.0,7,0.0832,-13.707,0,This One's for the Children,35,1989,0.0312,74.041
0.884,1989,0.134,['Los Fabulosos Cadillacs'],0.7859999999999999,241333,0.942,0,1GcL18n7WMpc6xRwY7D0bE,0.0223,7,0.0476,-3.751,1,El Satánico Dr. Cadillac - Remasterizado 2008,53,1989-06-18,0.0509,116.294
0.325,1989,0.908,['John Williams'],0.445,232653,0.511,0,2LWw1ntySZ43C3LoT9LVcp,0.917,7,0.156,-10.056,0,Scherzo for Motorcycle and Orchestra,36,1989-05-23,0.0408,92.212
0.332,1989,0.708,"['Aram Khachaturian', 'London Symphony Orchestra', 'Stanley Black']",0.386,242733,0.284,0,6Dv1FL7WwncgWCy0rZDlEW,0.921,0,0.202,-15.418,1,Masquerade - Ballet Suite: 1. Waltz,32,1989-01-01,0.0296,100.483
0.922,1989,0.265,['Los Tigres Del Norte'],0.753,188347,0.426,0,7kWgWIzWJxHeVUgdKTxnqi,0.0,2,0.0561,-9.953,1,Amigo Querido,35,1989-01-01,0.04,105.053
0.438,1989,0.688,"['Jose Mari Chan', 'Janet Basco']",0.6679999999999999,291667,0.337,0,6u8osqBh7rgwIPMQxWB4Jm,0.0,1,0.0379,-13.115,0,"My Girl, My Woman, My Friend",44,1989,0.0319,88.189
0.222,1989,0.8240000000000001,"['Sandi Patty', 'Larnelle Harris']",0.259,366840,0.452,0,7xQbgnFg2plj5UceYPxNwS,0.0,5,0.969,-12.677,1,More Than Wonderful,35,1989-11-06,0.111,138.72299999999998
0.263,1989,0.727,['Jim Croce'],0.5760000000000001,433653,0.252,0,1W2rhX1IOMH0GO7F1CDEkI,0.0,5,0.459,-20.637,1,Trucker - Monologue; Live,33,1989-01-01,0.937,91.322
0.337,1989,0.244,['Primal Scream'],0.526,310960,0.441,0,3pFoRyXyPuCFQ3L5Z2mlp8,0.0154,7,0.0948,-9.986,1,I'm Losing More Than I'll Ever Have,30,1989-09-04,0.0252,86.209
0.963,1989,0.011,['Big Audio Dynamite'],0.755,363107,0.618,0,3oipHYLmSTWF2O4zFzBRKW,0.0399,9,0.384,-13.309,1,Union Jack,34,1989-10-13,0.036,122.439
0.452,1989,0.0043799999999999,['2 LIVE CREW'],0.897,292693,0.542,1,5GetNpPJAkAT2E5BGGq1Xg,0.0007019999999999,1,0.517,-14.338,1,D-ck Almighty,31,1989-03-20,0.206,90.419
0.274,1989,0.7040000000000001,['Carpenters'],0.215,253627,0.148,0,6hkgmq3FX0sfUWIfNNHpPG,0.0,0,0.153,-16.109,1,You're The One,43,1989-01-01,0.033,73.90899999999998
0.195,1989,0.000175,['Voivod'],0.342,330400,0.888,0,5WC9WZykyYPwClVfalvMnS,0.46,2,0.139,-11.883,1,Astronomy Domine,32,1989-01-01,0.0463,126.69
0.846,1989,0.696,['Annihilator'],0.564,101027,0.7,0,6HdieikOXlB5C75iebDKqp,0.906,1,0.0874,-11.625,0,Crystal Ann,40,1989,0.0365,159.33
0.73,1989,0.983,"['Johann Sebastian Bach', 'Catherine Mackintosh/Paul Goodwin/Timothy Brown/Susan Dent/Orchestra of the Age of Enlightenment', 'Orchestra of the Age of Enlightenment']",0.392,244840,0.364,0,6QceSLhBYpKqaa2QwJggoG,0.7,4,0.107,-13.969,1,Brandenburg Concerto No. 1 in F BWV1046: I. [Allegro],36,1989,0.0542,172.12099999999995
0.147,1989,0.911,['Joe Hisaishi'],0.222,71320,0.113,0,6gS5iCA8sfIc3N0BsVLl2S,0.000947,0,0.136,-17.848,1,Heartbroken Kiki,37,1989-08-10,0.0357,89.941
0.965,1989,0.00945,['Kaoma'],0.743,286027,0.599,0,6yVvMWZQjsuyzQYZ8lGqKW,0.00329,0,0.084,-13.47,0,Dançando Lambada,48,1989,0.0382,119.16
0.41,1989,0.000447,['Bad Religion'],0.211,94947,0.992,0,68gC1z1Mp6VLjXP1yBPW1p,0.0,8,0.27,-2.6180000000000003,1,Sometimes I Feel Like,36,1989,0.157,167.68599999999995
0.475,1989,0.00388,['Too $hort'],0.838,281707,0.362,0,6G5u9JjlR02wbPOFHLFsyW,0.901,1,0.108,-17.253,1,Oakland,31,1989-01-31,0.118,93.972
0.16,1989,0.9,['Miguel Cassina'],0.523,347307,0.406,0,73jEwMPbzQqCQ43DkWlRkE,0.0,4,0.334,-10.224,0,Torre fuerte,37,1989-10-01,0.0272,132.064
0.46,1989,0.00924,['Tesla'],0.438,267107,0.665,0,7jsPt0EobXaim6yFBLHl1X,0.00065,9,0.117,-8.69,0,"Lazy Days, Crazy Nights",29,1989-01-01,0.0305,95.235
0.569,1989,0.0163,['Fugazi'],0.435,170880,0.92,0,7lUODpOGAOl6IuLY73ZP9b,0.347,11,0.306,-5.6670000000000025,1,Burning Too,34,1989,0.133,95.596
