valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.872,2003,0.4,['Tego Calderon'],0.815,151667,0.856,1,5YJ4BVvTFmVCxUyhKejHfR,8.340000000000001e-05,1,0.244,-3.825,0,Pa' Que Retozen,73,2003-07-01,0.122,91.995
0.737,2003,0.753,['Michael Bublé'],0.713,188067,0.639,0,2ajUl8lBLAXOXNpG4NEPMz,0.0,2,0.0878,-5.529,0,Sway,71,2003,0.0313,125.959
0.237,2003,0.665,"['Lionel Richie', 'Diana Ross']",0.456,266267,0.332,0,0FGxAEMIE5GhyFqFMHRWaO,0.000248,10,0.138,-9.775,1,"Endless Love - From ""The Endless Love"" Soundtrack",64,2003,0.025,93.633
0.342,2003,0.222,['Howie Day'],0.636,249120,0.625,0,6dwkFmLUz6hx2CZG2EqLol,5.350000000000001e-05,11,0.119,-7.895,1,Collide,66,2003-10-07,0.0277,93.931
0.792,2003,0.151,['DMX'],0.537,286267,0.948,1,6RUpJeXT6U4SPEafnr9Wr7,0.0,8,0.356,-3.063,1,Where The Hood At,69,2003-01-01,0.355,186.151
0.609,2003,0.00574,['Eagles'],0.579,391376,0.508,0,4Vn7TykT27PIygBiZjTR2s,0.000494,2,0.0575,-9.484,1,Hotel California - 2013 Remaster,62,2003-10-21,0.027,147.125
0.264,2003,0.000674,['The Ataris'],0.251,258000,0.954,0,5BmagRD7Thki6O1zZwbxBy,0.000132,6,0.0975,-2.879,1,The Boys of Summer,66,2003-03-04,0.0691,191.05900000000003
0.464,2003,0.00815,['Evanescence'],0.37,214947,0.858,0,3UygY7qW2cvG9Llkay6i1i,2.12e-05,11,0.229,-4.885,0,Going Under,70,2003-03-04,0.0545,175.077
0.265,2003,0.0228,['Lil Wyte'],0.816,193920,0.578,1,5PtMwNq8Dp31uYdGGacVJE,0.0,9,0.114,-6.912000000000001,1,Oxy Cotton,61,2003-03-04,0.233,148.077
0.454,2003,0.024,['Toby Keith'],0.608,335333,0.825,0,32jHB7W9b08OTorAqR0cJo,0.00656,2,0.346,-6.303,1,I Love This Bar,63,2003-11-04,0.0419,115.049
0.462,2003,0.0079099999999999,['Gavin DeGraw'],0.423,217760,0.862,0,4vl2zwXsTmAxgu9iY0g6UK,0.0,0,0.133,-5.13,0,I Don't Want to Be,64,2003-07-21,0.0695,154.746
0.8490000000000001,2003,0.408,['Ashanti'],0.71,209120,0.797,0,6pWzCKTrKrwbUPzY8RLCoP,0.0,4,0.16,-3.006,0,Rock Wit U (Awww Baby),65,2003-01-01,0.0582,94.998
0.6559999999999999,2003,0.0322,['Red Hot Chili Peppers'],0.6629999999999999,289533,0.546,0,3arKRnq9OUd7yq6LRwVW8I,0.000572,5,0.107,-5.234,1,Soul to Squeeze,67,2003-11-18,0.0269,88.171
0.198,2003,0.816,"['Brad Paisley', 'Alison Krauss']",0.52,259893,0.333,0,6iblnklMzUKIXAtjk5lzIy,0.0,2,0.188,-11.508,1,Whiskey Lullaby (feat. Alison Krauss),64,2003-01-01,0.0302,74.165
0.622,2003,0.103,['blink-182'],0.411,172646,0.962,1,26AYR77170U49cMcXB7aRV,0.0,4,0.529,-5.952000000000001,1,Feeling This,66,2003-11-01,0.0917,173.143
0.519,2003,0.245,"['50 Cent', 'Eminem']",0.5379999999999999,288880,0.675,1,3ORfa5ilEthp2U0TRcv7kv,0.0,0,0.362,-2.3,1,Patiently Waiting,62,2003-02-06,0.335,78.985
0.193,2003,0.434,['Casting Crowns'],0.545,335907,0.472,0,5VUQsLff8A3ruAyCdTxqzg,0.0,11,0.0684,-7.552,1,Who Am I,66,2003-10-07,0.0279,134.02700000000002
0.5479999999999999,2003,0.00661,['JAY-Z'],0.494,234627,0.887,1,7sLpSWxQazJzDVG6YGzlVs,0.0,6,0.103,-4.297,0,99 Problems,61,2003-11-14,0.398,89.554
0.322,2003,0.0509,"['Ying Yang Twins', 'Lil Jon & The East Side Boyz']",0.884,252440,0.6970000000000001,1,4Kd0FzFpOgIGxlBl4HXuFn,0.0,11,0.094,-6.022,1,Salt Shaker,61,2003-09-16,0.128,101.965
0.237,2003,0.302,['Craig Morgan'],0.525,289000,0.481,0,6FW9MTGMjR5A6q2o7PLuuz,0.0,8,0.121,-6.715,1,Almost Home,60,2003-03-11,0.0251,75.97399999999998
0.442,2003,0.00038,['Linkin Park'],0.451,213933,0.951,0,3agtg0x11wPvLIWkYR39nZ,2.39e-06,1,0.261,-3.754,1,Somewhere I Belong,63,2003-03-24,0.0645,162.065
0.344,2003,0.183,['Slightly Stoopid'],0.61,133080,0.706,0,3Zjdqz7eOox8XU0zTCPL4P,0.000587,0,0.218,-7.084,1,Collie Man,61,2003-03-18,0.0483,170.08700000000005
0.897,2003,0.134,"['Murphy Lee', 'Nelly', 'Diddy']",0.715,295173,0.733,1,4TJduXYW1Pg96EDNnfiwxJ,0.0,1,0.157,-7.068,1,Shake Ya Tailfeather - Radio Edit,64,2003-01-01,0.262,87.665
0.26,2003,0.013,['Dashboard Confessional'],0.463,186867,0.8270000000000001,0,6yVSp9H2STyLeOs7pjy2w4,2.410000000000001e-05,3,0.0964,-4.085,1,Hands Down,62,2003-01-01,0.0437,94.035
0.225,2003,0.064,['Shinedown'],0.532,265800,0.625,0,6WXdlIUbsqFSS6T63eCBxx,0.0,7,0.223,-4.95,1,Simple Man - Rock Version,60,2003-05-27,0.0293,120.853
0.303,2003,0.7120000000000001,['Stone Temple Pilots'],0.644,230293,0.363,0,3ftHrCjsTUPLgI48m67byk,0.0,5,0.659,-11.019,0,Plush - Acoustic,68,2003-11-10,0.0397,133.39600000000002
0.8440000000000001,2003,0.0507,['Junior Senior'],0.755,181907,0.895,0,4jacsL77ZYnpInmTtUBaJW,0.0737,9,0.222,-2.619,1,Move Your Feet,60,2003-07-25,0.0883,118.871
0.258,2003,0.128,['LeAnn Rimes'],0.5770000000000001,266973,0.462,0,7BD50ATrF3Vab5FQy7vtK8,0.0,2,0.0822,-7.989,1,How Do I Live,69,2003-11-18,0.0279,128.303
0.581,2003,0.108,['Linkin Park'],0.579,196907,0.8490000000000001,0,6n8TMVyFKoUmDc4apxceRD,0.0,4,0.0909,-5.218,0,Breaking the Habit,66,2003-03-24,0.0303,100.021
0.304,2003,8e-05,['Yellowcard'],0.477,257400,0.907,0,0gZp88SA5OcujHLDGkxtI3,7.82e-05,1,0.149,-4.814,0,Only One,64,2003-01-01,0.0899,81.291
0.8140000000000001,2003,0.237,['Josh Turner'],0.537,250627,0.6990000000000001,0,2HqCaO7BV010qXS5FuiTED,2.27e-05,10,0.114,-6.615,1,Long Black Train,60,2003-01-01,0.0399,84.905
0.0902,2003,0.4970000000000001,['Limp Bizkit'],0.595,269973,0.489,0,1MTQHCpraD4S8g5PAFKzoj,0.0,7,0.119,-6.66,1,Behind Blue Eyes,72,2003-01-01,0.0271,120.315
0.759,2003,0.453,"['Pharrell Williams', 'JAY-Z']",0.894,236507,0.404,1,0iFOG4Ki9aDmJUYUFHQlPG,1.57e-06,9,0.0801,-5.912999999999999,0,Frontin' (feat. Jay-Z) - Club Mix,65,2003-08-19,0.13,102.009
0.243,2003,0.0046,['Linkin Park'],0.496,185587,0.863,0,0kO3njY9N1Rxgv27Ha1lLh,0.0,9,0.639,-4.1530000000000005,1,Numb,60,2003-03-24,0.0381,110.018
0.8109999999999999,2003,0.231,"['Fabolous', 'Mike Shorey', ""Lil' Mo""]",0.6459999999999999,223973,0.6,1,6lrRIfQDcikJ5y5DtyZPuJ,0.0,9,0.0794,-6.569,1,Can't Let You Go (feat. Mike Shorey & Lil' Mo),63,2003-02-01,0.458,192.082
0.648,2003,0.0321,['JAY-Z'],0.78,245173,0.657,1,3IrkbGQCoEPAkzJ0Tkv8nm,2.56e-06,1,0.339,-7.149,1,Dirt Off Your Shoulder,60,2003-11-14,0.317,163.96900000000005
0.583,2003,0.364,['Eagles'],0.555,250889,0.568,0,1NSjV4Ji9MKtUQDXHAH4k0,0.0016699999999999,2,0.116,-12.205,0,Witchy Woman - 2013 Remaster,59,2003-10-21,0.0341,98.507
0.6859999999999999,2003,0.703,['Aventura'],0.8420000000000001,254560,0.453,0,2QnmlK1ezVLg83Yc9OJHkk,1.74e-05,0,0.102,-10.146,1,I'm Sorry,64,2003-11-15,0.0456,127.139
0.723,2003,0.00777,['Linkin Park'],0.535,175373,0.951,0,3BmjRmFTESgWZLPSVGp8aG,0.0,3,0.0669,-3.324,0,Lying from You,59,2003-03-24,0.18,160.102
0.964,2003,0.0793,['Tracy Byrd'],0.77,131867,0.833,0,7BB3emVX0QaFVddCHiO9wt,0.0,5,0.0819,-4.5360000000000005,1,Drinkin' Bone,59,2003-01-01,0.028,109.928
0.81,2003,0.221,['Marco Antonio Solís'],0.7859999999999999,209507,0.604,0,1Vy7WUJubV9JEoebuJ9dfe,0.0166,0,0.063,-7.608,0,Más Que Tu Amigo,69,2003-01-01,0.0413,97.461
0.13,2003,0.0206,['Klaus Badelt'],0.465,90427,0.687,0,08QaHlMPWuO5PUxjl61bXn,0.929,10,0.121,-10.964,1,He's a Pirate,63,2003-07-22,0.0495,70.507
0.362,2003,0.178,['Pat Green'],0.6709999999999999,244373,0.755,0,7rS87NoPWbAkVURdVFbGH9,2.64e-05,2,0.0675,-5.274,1,Wave on Wave,59,2003-01-01,0.0252,103.552
0.175,2003,0.0467,['The Postal Service'],0.644,266507,0.8079999999999999,0,4G21jWo0Cm6lOIUNnZ2mUI,0.187,5,0.0652,-7.268,1,Such Great Heights - Remastered,62,2003-02-19,0.0513,174.98
0.556,2003,0.00575,['Switchfoot'],0.397,201373,0.903,0,2md2i5QvelRFnafpnd6LOg,1.6e-06,2,0.362,-4.577,1,Meant to Live,60,2003,0.0457,151.55100000000004
0.964,2003,0.058,['Frankie Valli & The Four Seasons'],0.727,201093,0.588,0,7ePFDzrnLt3Ynqgy2UFWri,5.46e-06,1,0.0414,-9.568,1,"December, 1963 (Oh What a Night!)",65,2003-01-14,0.0253,104.413
0.72,2003,0.0007059999999999,['Fall Out Boy'],0.628,191373,0.8859999999999999,0,3JOdLCIBzQYwHIvpN3isVf,0.0,2,0.275,-3.805,1,Grand Theft Autumn / Where Is Your Boy,61,2003-05-06,0.0608,135.45
0.764,2003,0.504,['Valentín Elizalde'],0.8109999999999999,157760,0.3229999999999999,0,3gqgSM82j6NMAj4Jllr06T,1.63e-05,10,0.019,-13.873,1,Vete Ya,71,2003-01-01,0.0744,88.01799999999999
0.319,2003,0.508,['Ginuwine'],0.691,243307,0.541,1,5ojJNnX5ND2gMGojPd3NiO,0.0,1,0.0753,-5.8729999999999976,1,In Those Jeans,62,2003-04-08,0.0776,127.683
0.963,2003,0.0644,['OutKast'],0.715,239240,0.97,0,3AszgPDZd9q0DpDFt4HFBy,0.000156,0,0.205,-2.206,1,Hey Ya! - Radio Mix,64,2003,0.0648,79.50399999999998
0.675,2003,0.127,['Westside Connection'],0.843,293053,0.7,1,65iyI1iybyv5ecsfBHSdUf,0.0,9,0.8759999999999999,-3.249,0,Gangsta Nation,66,2003-12-09,0.26,95.05
0.918,2003,0.263,['G-Unit'],0.769,240800,0.818,1,4E5IFAXCob6QqZaJMTw5YN,0.0,6,0.0787,-1.385,0,Poppin' Them Thangs,69,2003-01-01,0.192,88.01700000000002
0.226,2003,0.193,['Toby Keith'],0.565,263333,0.541,0,0oVWPlnK5eAqnJCVB0FvpP,3.45e-06,9,0.0582,-8.426,1,American Soldier,59,2003-11-04,0.0376,82.006
0.0981,2003,0.6729999999999999,['Josh Groban'],0.25,292333,0.136,0,4TbNLKRLKlxZDlS0pu7Lsy,0.000157,10,0.107,-12.162,1,You Raise Me Up,59,2003-11-11,0.037,118.086
0.422,2003,0.000111,['A Perfect Circle'],0.328,246000,0.843,0,6CqYhhUPJORx1vvdTNc8jv,0.8009999999999999,6,0.0496,-6.644,1,The Outsider,63,2003-01-01,0.0887,113.329
0.294,2003,0.8270000000000001,['Howie Day'],0.5820000000000001,277000,0.253,0,5rwq6R0Uq0BngM3rdmCeNg,2.95e-05,10,0.091,-11.43,1,Collide - Acoustic Version,68,2003-11-04,0.0259,90.184
0.916,2003,0.742,['Grupo Laberinto'],0.65,188128,0.4270000000000001,0,77Yhcsal6ceWoLqYbDCeaZ,2.15e-06,9,0.133,-5.306,1,El Indio Enamorado,62,2003-06-30,0.0515,95.547
0.581,2003,0.108,['Linkin Park'],0.579,196907,0.8490000000000001,0,4HcDu9IGRCvSTJE4yW5Ugv,0.0,4,0.0909,-5.218,0,Breaking the Habit,58,2003-03-24,0.0303,100.021
0.246,2003,0.0163,['Brand New'],0.202,241640,0.797,0,3IlY76VbP31zwPY0S2EMjh,3.83e-06,6,0.0986,-5.809,1,The Quiet Things That No One Ever Knows,59,2003-06-17,0.0729,80.28399999999998
0.0553,2003,0.98,['Thomas Newman'],0.1639999999999999,76133,0.0248,0,7jSQaXLzpLHjSQTev2krvT,0.967,5,0.103,-27.25,1,Nemo Egg (Main Title),62,2003-05-20,0.0462,79.083
0.357,2003,0.000219,['Jet'],0.458,243200,0.895,0,5u6fnmRO5V0PTl5M2Eekeu,0.000394,2,0.106,-3.972,1,Cold Hard Bitch,61,2003-09-15,0.0681,130.327
0.532,2003,0.000359,['Avenged Sevenfold'],0.447,283827,0.8759999999999999,0,78XFPcFYN8YFOHjtVwnPsl,0.00103,2,0.255,-5.4460000000000015,0,Unholy Confessions,63,2003-08-26,0.066,92.535
0.948,2003,0.0893,"['Chingy', 'Ludacris', 'Snoop Dogg']",0.81,314400,0.7909999999999999,0,0FmCLEHfINGqwlyzvklNqy,0.0,7,0.0838,-5.909,1,Holidae In,61,2003-01-01,0.181,153.067
0.703,2003,0.0221,['Chris Cagle'],0.596,210560,0.921,0,0nprj2O0teCglthuhzTG5o,0.0,7,0.303,-4.987,1,Chicks Dig It - Single Edit,58,2003-01-01,0.0504,104.024
0.914,2003,0.185,['Natalie Cole'],0.682,171360,0.605,0,241RmK77gecJ1y7jOoQ5lu,0.00326,8,0.0469,-10.771,1,This Will Be (An Everlasting Love),65,2003-01-01,0.0403,125.96
0.7929999999999999,2003,0.4320000000000001,['The Contours'],0.62,172400,0.81,0,5MbNAHqNksNDycMZ0WUaO5,0.0,5,0.0843,-6.593999999999999,1,Do You Love Me - Mono Single,58,2003-01-01,0.039,150.737
0.512,2003,0.703,"['Baby Bash', 'Frankie J']",0.691,243493,0.741,0,14B2bUopOga5V3ypld7d6n,1.11e-05,5,0.109,-3.033,0,Suga Suga,57,2003-01-01,0.252,82.525
0.7829999999999999,2003,0.103,['Black Eyed Peas'],0.785,217213,0.794,0,3qK8x4GZcIkzTz9JEqvIF5,0.0,2,0.196,-2.197,1,Let's Get It Started - Spike Mix,60,2003,0.113,105.0
0.922,2003,0.197,['Los Morros Del Norte'],0.7859999999999999,174693,0.605,0,2m42oF2K5zPQalKjlGVuez,0.0,7,0.161,-7.018,1,La Botella (Dos Botellas De Mescal),59,2003-09-16,0.0827,115.71
0.425,2003,2.27e-05,['Black Label Society'],0.585,196040,0.8809999999999999,0,3tS1VMpxp9bLn46Cyh09el,0.000939,5,0.376,-4.718999999999999,0,Stillborn,62,2003-04-22,0.0366,107.028
0.7909999999999999,2003,0.0825,"['Beyoncé', 'Sean Paul']",0.655,244827,0.488,0,4WY3HyGXsWqjFRCVD6gnTe,1.16e-06,1,0.221,-9.17,1,Baby Boy (feat. Sean Paul),66,2003-06-24,0.22,91.025
0.898,2003,0.052,['Sara Evans'],0.511,227267,0.903,0,6NhpIdjYoufuNNlBsgOztc,0.000529,10,0.304,-3.1630000000000003,1,Suds in the Bucket,58,2003-08-17,0.0397,161.99200000000005
0.446,2003,0.0107,['Café Tacvba'],0.583,267600,0.731,0,6kdCN6gTWLcLxmLXoUcwuI,0.0136,9,0.238,-6.18,0,Eres,73,2003-07-01,0.0271,149.987
0.245,2003,0.722,"['Stephen Schwartz', 'Kristin Chenoweth', 'Idina Menzel', 'Stephen Oremus', 'Alex Lacamoire']",0.333,353920,0.377,0,1bpnYrDCforv9ctJMzJRV8,0.0,6,0.0333,-8.282,1,"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",57,2003-01-01,0.0343,87.613
0.7709999999999999,2003,0.00264,['No Doubt'],0.606,225867,0.75,0,2fOxxLz9JVe53itq6pfBak,0.000788,8,0.321,-4.535,0,It's My Life,58,2003-01-01,0.0306,126.316
0.838,2003,0.244,['50 Cent'],0.892,196640,0.631,1,7JeKXMQKm6GoLGTkNy2jZ0,0.0,11,0.0235,-2.522,0,If I Can't,58,2003-02-06,0.302,93.975
0.615,2003,0.0861,['Kelly Clarkson'],0.655,214787,0.623,0,2CZi8d774dBB0wiuWMIpr8,0.000346,11,0.0652,-6.3020000000000005,0,Miss Independent,57,2003-04-15,0.116,175.97299999999996
0.318,2003,0.0479,['Wayne Wonder'],0.495,202013,0.8190000000000001,0,5dWfl2PBpKHpBVdz95wxK1,0.000215,5,0.177,-5.6560000000000015,0,No Letting Go,63,2003,0.0444,100.213
0.1669999999999999,2003,0.703,['Lucinda Williams'],0.341,288133,0.234,0,31nItlXwgCCFpttS50Rbxf,0.000674,8,0.108,-12.307,1,Fruits Of My Labor,60,2003-01-01,0.0423,176.463
0.701,2003,9.38e-05,['Thrice'],0.522,219267,0.88,0,0arNrzPygksLY2pEbRgBjw,0.00111,5,0.0812,-4.104,0,The Artist In The Ambulance,60,2003-01-01,0.0633,174.762
0.8190000000000001,2003,0.00862,['Kelis'],0.8909999999999999,182627,0.77,0,2s0ouHqJebHfiQ6C1GUFJd,0.0315,1,0.155,-6.124,1,Milkshake - Radio Mix,56,2003-12-05,0.0439,112.997
0.5,2003,0.0021,['Stone Temple Pilots'],0.423,310347,0.954,0,2TAQ9YGehOKWDqDak5DuXc,0.0,7,0.177,-3.157,0,Plush,61,2003-11-10,0.047,144.553
0.144,2003,0.0007059999999999,['Coheed and Cambria'],0.294,234707,0.97,0,4KliQFRlvNKnlVYzMMbSMq,0.0,4,0.123,-4.942,1,A Favor House Atlantic,58,2003-03-30,0.265,166.475
0.609,2003,0.0626,['Martina McBride'],0.613,243160,0.8009999999999999,0,01CnYyPXMFRzOFVQBU8WMb,1.15e-05,8,0.124,-4.431,1,This One's for the Girls,58,2003-09-30,0.0354,126.966
0.889,2003,0.106,"['G-Unit', 'Joe']",0.513,265027,0.826,1,1dHJETCn2X1R1YwVlMvSza,0.0,10,0.0675,-3.651,0,Wanna Get To Know You,62,2003-01-01,0.132,76.91
0.48,2003,0.343,['Brad Paisley'],0.445,208267,0.7440000000000001,0,4AQWKGBWTR7fVuUKxi5sKE,6.73e-05,2,0.1669999999999999,-7.978,1,Mud on the Tires,58,2003-01-01,0.0424,185.199
0.594,2003,0.111,['Linkin Park'],0.5539999999999999,162600,0.978,0,2uxL6E8Yq0Psc1V9uBtC4F,0.0,4,0.0731,-3.554,1,Faint,57,2003-03-24,0.131,135.095
0.672,2003,0.00844,['AFI'],0.389,190493,0.905,0,3fttmSWGThBQTNkuHMoCTN,0.00016,8,0.124,-4.494,0,Girl's Not Grey,59,2003,0.0354,121.836
0.25,2003,0.589,['Alicia Keys'],0.263,366733,0.6629999999999999,0,6LGwYMXXgURfaequXipzHx,0.00451,9,0.342,-8.264,1,You Don't Know My Name,62,2003-12-02,0.19,167.271
0.8590000000000001,2003,0.477,['Grupo Bryndis'],0.634,192427,0.738,0,2xVueNhj6UehdAPDBWK7DN,1.12e-06,5,0.0935,-7.785,1,"Quizás Si, Quizás No",61,2003-01-01,0.0608,167.718
0.664,2003,0.0572,['Gary Allan'],0.679,212027,0.736,0,3SRuODYNV4j2ckkJ9Samju,9.25e-06,9,0.139,-5.954,1,Nothing On But The Radio,56,2003-01-01,0.026,109.444
0.339,2003,0.163,"['Benny Benassi', 'The Biz']",0.7929999999999999,285571,0.698,0,1n7omixiROWs5q6xpWiQuL,0.145,11,0.0745,-3.626,1,Satisfaction (Isak Original Extended) - Benny Benassi Presents The Biz,68,2003-05-23,0.104,130.017
0.442,2003,0.00038,['Linkin Park'],0.451,213933,0.951,0,1d5UuboIPRMD4HaU3yycKC,2.39e-06,1,0.261,-3.754,1,Somewhere I Belong,56,2003-03-24,0.0645,162.065
0.586,2003,0.122,['Fruit Bats'],0.723,271160,0.763,0,68Euox5QCQrf0sMI847CfC,0.00543,7,0.343,-6.3660000000000005,1,When U Love Somebody,58,2003-08-04,0.0262,120.961
0.726,2003,2.63e-05,['Nickelback'],0.544,228480,0.867,0,1Yuim9eHBfG8YUJII28XDF,0.0165,10,0.266,-5.527,1,Figured You Out,60,2003-09-23,0.0517,93.925
0.659,2003,0.237,['Beyoncé'],0.588,208573,0.461,0,0YGQ3hZcRLC5YX7o0hdmHg,1.5399999999999998e-05,6,0.0913,-8.686,0,Naughty Girl,62,2003-06-24,0.161,200.053
0.445,2003,0.447,['Finger Eleven'],0.588,279573,0.555,0,2BepFzUWfczDk68DXj10w3,0.0,1,0.0806,-9.401,1,One Thing,57,2003-01-01,0.0334,151.991
0.565,2003,9.4e-06,['Three Days Grace'],0.373,186893,0.737,0,0CA3RxBx2xSQXPfpmUBK1v,0.0,1,0.0696,-5.282,1,Just Like You,58,2003-04-19,0.0297,177.9
0.197,2003,0.628,['Jesús Adrián Romero'],0.49,327653,0.51,0,6Z31l856yEwyJqSBe3qLZ4,0.0,0,0.967,-9.141,1,Sumérgeme,67,2003-05-07,0.0368,90.307
0.633,2003,0.5589999999999999,['Slightly Stoopid'],0.722,231733,0.868,0,28OkLLntKaxV9Fxk79sQkD,0.000779,4,0.447,-4.523,1,Officer,56,2003-03-18,0.109,95.021
0.0743,2003,0.134,['Damien Rice'],0.342,286653,0.2,0,4B2lJinAkeNLSJjcq3dg8Q,0.000153,4,0.341,-13.569,1,The Blower's Daughter,57,2003-06-03,0.0324,133.113
0.529,2003,0.0746,['Train'],0.454,242200,0.8390000000000001,0,0E29BKKGCJHcb7b9oIWgGB,0.0,3,0.279,-5.367999999999999,1,Calling All Angels,59,2003-06-03,0.0441,166.166
0.224,2003,0.0927,['Casting Crowns'],0.511,323867,0.64,0,4G29gmjS7Z2nEFeM7FA6wx,0.0,5,0.246,-7.1610000000000005,1,Voice of Truth,58,2003-10-07,0.0276,81.973
0.385,2003,3.510000000000001e-05,['Shinedown'],0.482,235160,0.916,0,6kPDxVwJH5YtKeytA2rA6M,0.000588,5,0.0474,-4.557,1,Fly from the Inside,57,2003-05-27,0.0473,96.101
0.149,2003,0.7190000000000001,['Johnny Cash'],0.544,216533,0.378,0,5rpRzNcJZqKQXk9PIjreB6,0.00035,9,0.105,-8.607000000000001,0,Hurt,59,2003-01-01,0.0264,91.078
0.631,2003,0.179,"['Fabolous', 'Ashanti']",0.726,274333,0.568,0,4b5aJdOgxps6z0dPe6wCHF,0.0,7,0.0488,-8.357999999999999,0,Into You (feat. Ashanti),59,2003-02-01,0.0298,91.906
0.335,2003,0.726,['Gillian Welch'],0.7,256027,0.118,0,5vPRCX0Bj8O374jTCAQRLS,0.0004969999999999,0,0.109,-12.687,1,Look At Miss Ohio,56,2003-06-03,0.0357,122.591
0.457,2003,0.0005769999999999,"['Too $hort', 'Lil Jon', 'Eastside Boyz']",0.937,278707,0.695,1,3XabgBQYC7H80agKcAq83Y,3.19e-05,0,0.295,-6.932,1,Shake That Monkey (feat. Lil' Jon & The EastSide Boyz),56,2003-01-01,0.134,99.997
0.758,2003,0.0124,['Brand New'],0.645,186493,0.7040000000000001,0,42A4dSYBf0g9OHreccqU5o,0.0,8,0.5429999999999999,-6.02,1,Sic Transit Gloria ... Glory Fades,57,2003-06-17,0.0396,92.774
0.593,2003,0.00113,['blink-182'],0.423,227250,0.7140000000000001,0,1AdYZ6X00nXmO613Y7GJOl,6.28e-06,11,0.0855,-8.295,1,I Miss You,74,2003-11-01,0.045,110.017
0.28,2003,0.229,['My Morning Jacket'],0.5660000000000001,279240,0.479,0,3kQDykkw9HVowlm3HxTcuR,0.00388,5,0.357,-11.128,1,Golden,57,2003-09-09,0.0254,109.748
0.284,2003,0.306,['Dido'],0.509,240600,0.5379999999999999,0,3adnLFXKO5rC1lhUNSeg3N,5.03e-06,5,0.091,-6.835,1,White Flag,55,2003-09-03,0.0379,170.111
0.679,2003,0.00153,['Linkin Park'],0.488,187933,0.995,0,27gUeiai56GKF6TxvmPJut,0.0,1,0.911,-3.096,0,Don't Stay,56,2003-03-24,0.108,90.05799999999998
0.528,2003,0.00924,"['Bone Crusher', 'Killer Mike', 'T.I.']",0.586,316133,0.927,1,4kmIO0yPq92dXtKCL28RfC,1.85e-06,11,0.344,-4.077,0,Never Scared (feat. Killer Mike & T.I.) - Club Mix,56,2003-04-29,0.194,73.023
0.647,2003,0.000916,['Marilyn Manson'],0.5660000000000001,259667,0.8690000000000001,1,3C84jaEdYxiq8LC4jwYqj6,0.00346,2,0.114,-6.084,1,This Is The New S**t,57,2003-01-01,0.1,178.113
0.573,2003,0.138,['Conjunto Primavera'],0.535,212640,0.818,0,5uexdMpm1BUShEKQEte4Gx,0.0,0,0.148,-2.315,1,Ave Cautiva,62,2003-01-01,0.03,80.041
0.807,2003,0.0242,['Don Omar'],0.831,212413,0.818,0,1PZrHbJjt5t7dP9OGRxcD0,0.000336,2,0.0892,-7.827000000000001,1,Dale Don Dale,68,2003-01-01,0.0825,95.023
0.16,2003,0.163,['Kelly Clarkson'],0.414,228280,0.5720000000000001,0,4kvdX9zzsix7jYHsRVkVUH,0.0,8,0.115,-3.918,1,A Moment Like This,59,2003-04-15,0.0311,145.184
0.937,2003,0.16,['Less Than Jake'],0.7190000000000001,186267,0.815,0,1iD0a0plhO55cWEJa5UGcZ,0.0,5,0.0367,-3.5460000000000003,1,The Science of Selling Yourself Short,58,2003-05-19,0.0305,93.126
0.826,2003,0.191,['Monica'],0.753,257787,0.516,0,0EQuu6hyNACWI7LT7N5pRv,0.0,6,0.275,-5.164,1,U Should've Known Better,58,2003,0.0308,122.019
0.451,2003,0.536,['Anthony Hamilton'],0.556,246773,0.346,0,0xiuSFBOEHWaJ6rSuUbJWc,0.0,0,0.106,-9.809,0,Charlene,58,2003-07-15,0.311,123.869
0.403,2003,0.229,['Broken Social Scene'],0.466,275693,0.446,0,0VXp4zDspR993l2hIKW17g,0.0168,4,0.125,-9.415,1,Anthems For A Seventeen Year-Old Girl,56,2003-03-11,0.0322,80.154
0.182,2003,0.99,['Yiruma'],0.5589999999999999,260653,0.0519,0,40BHvbyw4UeadzkzaVpcbD,0.905,8,0.117,-22.616,1,Kiss The Rain,64,2003-10-23,0.0423,132.694
0.83,2003,0.0796,['Ziggy Marley'],0.88,225600,0.564,0,5N0lcnJTtKj4wNDvurHige,0.0,1,0.0565,-6.431,1,True To Myself,64,2003-03-31,0.0498,99.019
0.91,2003,0.00487,"['David Banner', ""Lil' Flip""]",0.8440000000000001,254707,0.846,1,0DW5anNzTO7h0OlKqFsVQ6,0.0,7,0.0784,-5.167000000000002,1,Like A Pimp,58,2003-05-20,0.176,144.079
0.605,2003,0.0923,['Jessica Simpson'],0.5529999999999999,191827,0.7559999999999999,0,7pNJ1T9TGbVbNHKaLhhPri,0.0,0,0.215,-4.583,1,With You,58,2003,0.108,94.487
0.962,2003,0.0918,"['Chingy', 'Jason Weaver']",0.765,276800,0.821,0,0UNTBB02C1aB55Fu4H63qd,0.0,4,0.217,-5.926,0,One Call Away,60,2003-01-01,0.183,162.519
0.562,2003,0.00689,['blink-182'],0.456,251893,0.95,0,1JfNuvdAIqI3ggkzXuBvPp,0.0149,11,0.207,-3.858,1,Always,55,2003-01-01,0.0853,158.322
